# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	2056	4229788
1	b414796d-14fc-080e-9ce6-a7162e3e562b	2675	5894754
1	legs	49163:b414796d 49164:50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1994	4236164
2	b414796d-14fc-080e-9ce6-a7162e3e562b	2892	5959950
2	legs	49163:b414796d 49164:50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	2261	4236361
3	b414796d-14fc-080e-9ce6-a7162e3e562b	7044	5914551
3	legs	49163:b414796d 49164:50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	7318	5985742
4	b414796d-14fc-080e-9ce6-a7162e3e562b	8210	5750450
4	legs	49163:b414796d 49164:50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	3760	5901591
5	b414796d-14fc-080e-9ce6-a7162e3e562b	9965	5096847
5	legs	49163:b414796d 49164:50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10066767	597
6	b414796d-14fc-080e-9ce6-a7162e3e562b	79	64759
6	legs	49163:b414796d 49164:50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10115025	821
7	b414796d-14fc-080e-9ce6-a7162e3e562b	37	37
7	legs	49163:b414796d 49164:50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10016359	712
8	b414796d-14fc-080e-9ce6-a7162e3e562b	0	0
8	legs	49163:b414796d 49164:50cdb857	-
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10043124	799
9	b414796d-14fc-080e-9ce6-a7162e3e562b	108	4175
9	legs	49163:b414796d 49164:50cdb857	-
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10016928	833
10	b414796d-14fc-080e-9ce6-a7162e3e562b	69	69
10	legs	49163:b414796d 49164:50cdb857	-
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10913	24191935
11	b414796d-14fc-080e-9ce6-a7162e3e562b	11935	26535610
11	legs	49163:b414796d 49164:50cdb857	-
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	11203	29586639
12	b414796d-14fc-080e-9ce6-a7162e3e562b	8317	20824293
12	legs	49163:b414796d 49164:50cdb857	-
13	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10526	27013230
13	b414796d-14fc-080e-9ce6-a7162e3e562b	9746	23244972
13	legs	49163:b414796d 49164:50cdb857	-
14	50cdb857-a262-0ae5-bf5b-5c93c8025b69	11296	28224940
14	b414796d-14fc-080e-9ce6-a7162e3e562b	8576	22294028
14	legs	49163:b414796d 49164:50cdb857	-
15	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10313	27344379
15	b414796d-14fc-080e-9ce6-a7162e3e562b	9356	22888209
15	legs	49163:b414796d 49164:50cdb857	-
16	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50115638	162082
16	b414796d-14fc-080e-9ce6-a7162e3e562b	539	172521
16	legs	49163:b414796d 49164:50cdb857	-
17	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50168069	1486
17	b414796d-14fc-080e-9ce6-a7162e3e562b	644	219
17	legs	49163:b414796d 49164:50cdb857	-
18	50cdb857-a262-0ae5-bf5b-5c93c8025b69	13	45
18	b414796d-14fc-080e-9ce6-a7162e3e562b	50079909	1190
18	legs	49163:b414796d 49164:50cdb857	-
19	50cdb857-a262-0ae5-bf5b-5c93c8025b69	71	161507
19	b414796d-14fc-080e-9ce6-a7162e3e562b	50079916	188081
19	legs	49163:b414796d 49164:50cdb857	-
20	50cdb857-a262-0ae5-bf5b-5c93c8025b69	37	53
20	b414796d-14fc-080e-9ce6-a7162e3e562b	50079824	962
20	legs	49163:b414796d 49164:50cdb857	-
