# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	328	236
1	95839ad0-b588-0b1d-8475-45fba6ae993c	658	8817089
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	246	5578597
1	b414796d-14fc-080e-9ce6-a7162e3e562b	9493	482845
1	f1012467-de9d-09a9-8b49-62a43945c24b	10111	20101267
1	f18c5993-8f06-0283-923a-35f66dfb4ea1	341	380
1	f92bb572-e2d4-0d53-b732-5342265bca62	358	284
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	15658	29224805
1	legs	49268:fdab37dd,95839ad0 49269:f1012467,ac40965a 49270:f18c5993 49271:f1012467 49272:f92bb572 49273:50cdb857 49275:b414796d 49276:ac40965a	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	170	74
2	95839ad0-b588-0b1d-8475-45fba6ae993c	17	4135369
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	123	8078632
2	b414796d-14fc-080e-9ce6-a7162e3e562b	214	214
2	f1012467-de9d-09a9-8b49-62a43945c24b	6334	34140404
2	f18c5993-8f06-0283-923a-35f66dfb4ea1	173	77
2	f92bb572-e2d4-0d53-b732-5342265bca62	138	138
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1715	3927520
2	legs	49268:fdab37dd,95839ad0 49269:f1012467,ac40965a 49270:f18c5993 49271:f1012467 49272:f92bb572 49273:50cdb857 49275:b414796d 49276:ac40965a	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	437	168446
3	95839ad0-b588-0b1d-8475-45fba6ae993c	283	6056635
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	334	20510055
3	b414796d-14fc-080e-9ce6-a7162e3e562b	2209	482317
3	f1012467-de9d-09a9-8b49-62a43945c24b	29790	55425537
3	f18c5993-8f06-0283-923a-35f66dfb4ea1	66	37
3	f92bb572-e2d4-0d53-b732-5342265bca62	11168	0
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3357	37906709
3	legs	49268:fdab37dd,95839ad0 49269:f1012467,ac40965a 49270:f18c5993 49271:f1012467 49272:f92bb572 49273:50cdb857 49275:b414796d 49276:ac40965a	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	442	162518
4	95839ad0-b588-0b1d-8475-45fba6ae993c	100	465547
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	473	182648
4	b414796d-14fc-080e-9ce6-a7162e3e562b	41730	1069408
4	f1012467-de9d-09a9-8b49-62a43945c24b	4962	59879061
4	f18c5993-8f06-0283-923a-35f66dfb4ea1	?	?
4	f92bb572-e2d4-0d53-b732-5342265bca62	?	?
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2950	41131699
4	legs	49268:fdab37dd,95839ad0 49269:f1012467,ac40965a 49270:f18c5993 49271:f1012467 49273:50cdb857 49275:b414796d 49276:ac40965a 49278:2c4ae7a5 49280:7aeb822f	-
# rg dst_ports before=49268,49269 after=49268,49269 constant
