# row	tp	sent_delta	recv_delta
1	b414796d-14fc-080e-9ce6-a7162e3e562b	731	10049245
1	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
2	b414796d-14fc-080e-9ce6-a7162e3e562b	1305	10599523
2	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
3	b414796d-14fc-080e-9ce6-a7162e3e562b	847	10109288
3	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
4	b414796d-14fc-080e-9ce6-a7162e3e562b	713	10049185
4	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
5	b414796d-14fc-080e-9ce6-a7162e3e562b	698	10049237
5	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10049152	689
6	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
7	b414796d-14fc-080e-9ce6-a7162e3e562b	10016938	775
7	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
8	b414796d-14fc-080e-9ce6-a7162e3e562b	10017130	9877
8	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
9	b414796d-14fc-080e-9ce6-a7162e3e562b	10016728	664
9	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
10	b414796d-14fc-080e-9ce6-a7162e3e562b	10016396	691
10	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
11	b414796d-14fc-080e-9ce6-a7162e3e562b	1166	50134123
11	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
12	b414796d-14fc-080e-9ce6-a7162e3e562b	1328	50505357
12	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
13	b414796d-14fc-080e-9ce6-a7162e3e562b	1930	50139593
13	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
14	b414796d-14fc-080e-9ce6-a7162e3e562b	1661	50459564
14	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
15	b414796d-14fc-080e-9ce6-a7162e3e562b	1070	50089191
15	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
16	b414796d-14fc-080e-9ce6-a7162e3e562b	50115367	1175
16	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
17	b414796d-14fc-080e-9ce6-a7162e3e562b	50082674	1092
17	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
18	b414796d-14fc-080e-9ce6-a7162e3e562b	50082549	373828
18	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
19	b414796d-14fc-080e-9ce6-a7162e3e562b	50082380	970
19	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
20	b414796d-14fc-080e-9ce6-a7162e3e562b	50082069	1174
20	legs	49165:b414796d 49166:b414796d 49167:b414796d	-
