# row	tp	sent_delta	recv_delta
1	77037c49-06bb-0eb6-894c-444dedad2ee8	0	0
1	legs	49168:77037c49 49169:b414796d	-
2	77037c49-06bb-0eb6-894c-444dedad2ee8	0	0
2	legs	49168:77037c49 49169:b414796d	-
3	77037c49-06bb-0eb6-894c-444dedad2ee8	0	0
3	legs	49168:77037c49 49169:b414796d	-
4	77037c49-06bb-0eb6-894c-444dedad2ee8	0	0
4	legs	49168:77037c49 49169:b414796d	-
5	77037c49-06bb-0eb6-894c-444dedad2ee8	0	0
5	legs	49168:77037c49 49169:b414796d	-
6	77037c49-06bb-0eb6-894c-444dedad2ee8	0	0
6	legs	49168:77037c49 49169:b414796d	-
7	77037c49-06bb-0eb6-894c-444dedad2ee8	0	0
7	legs	49168:77037c49 49169:b414796d	-
8	77037c49-06bb-0eb6-894c-444dedad2ee8	0	0
8	legs	49168:77037c49 49169:b414796d	-
9	77037c49-06bb-0eb6-894c-444dedad2ee8	0	0
9	legs	49168:77037c49 49169:b414796d	-
10	77037c49-06bb-0eb6-894c-444dedad2ee8	0	0
10	legs	49168:77037c49 49169:b414796d	-
11	77037c49-06bb-0eb6-894c-444dedad2ee8	0	0
11	legs	49168:77037c49 49169:b414796d	-
12	77037c49-06bb-0eb6-894c-444dedad2ee8	?	?
12	legs	49168:77037c49 49169:b414796d	-
13	77037c49-06bb-0eb6-894c-444dedad2ee8	?	?
13	legs	49168:77037c49 49169:b414796d	-
14	77037c49-06bb-0eb6-894c-444dedad2ee8	?	?
14	legs	49168:77037c49 49169:b414796d	-
15	77037c49-06bb-0eb6-894c-444dedad2ee8	?	?
15	legs	49168:77037c49 49169:b414796d	-
16	77037c49-06bb-0eb6-894c-444dedad2ee8	?	?
16	legs	49168:77037c49 49169:b414796d	-
17	77037c49-06bb-0eb6-894c-444dedad2ee8	?	?
17	legs	49168:77037c49 49169:b414796d	-
18	77037c49-06bb-0eb6-894c-444dedad2ee8	?	?
18	legs	49168:77037c49 49169:b414796d	-
19	77037c49-06bb-0eb6-894c-444dedad2ee8	?	?
19	legs	49168:77037c49 49169:b414796d	-
20	77037c49-06bb-0eb6-894c-444dedad2ee8	?	?
20	legs	49168:77037c49 49169:b414796d	-
# rg src_port before=49168 after=49168 constant
