# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	355	1614609
1	b414796d-14fc-080e-9ce6-a7162e3e562b	4144	8403279
1	legs	49157:b414796d 49158:50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	410	4201565
2	b414796d-14fc-080e-9ce6-a7162e3e562b	20234	5828955
2	legs	49157:b414796d 49158:50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
3	b414796d-14fc-080e-9ce6-a7162e3e562b	10033549	11295
3	legs	49157:b414796d 49158:50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
4	b414796d-14fc-080e-9ce6-a7162e3e562b	10030268	8692
4	legs	49157:b414796d 49158:50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	2347	21041809
5	b414796d-14fc-080e-9ce6-a7162e3e562b	67819	29125528
5	legs	49157:b414796d 49158:50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	523	4211266
6	b414796d-14fc-080e-9ce6-a7162e3e562b	29936	46009875
6	legs	49157:b414796d 49158:50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	175	175
7	b414796d-14fc-080e-9ce6-a7162e3e562b	50147913	115373
7	legs	49157:b414796d 49158:50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	31890789	2812077
8	b414796d-14fc-080e-9ce6-a7162e3e562b	1448006	9498565
8	legs	49157:b414796d 49158:50cdb857	-
