# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	698	10020299
1	legs	fdab37dd	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	408	10016357
2	legs	fdab37dd	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	457	10016421
3	legs	fdab37dd	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	473	10016454
4	legs	fdab37dd	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	663	10180750
5	legs	fdab37dd	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016661	634
6	legs	fdab37dd	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016354	624
7	legs	fdab37dd	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016807	688
8	legs	fdab37dd	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016428	733
9	legs	fdab37dd	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016339	661
10	legs	fdab37dd	-
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1201	50277335
11	legs	fdab37dd	-
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	850	50080047
12	legs	fdab37dd	-
13	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	965	50080035
13	legs	fdab37dd	-
14	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1211	50253832
14	legs	fdab37dd	-
15	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1392	50105033
15	legs	fdab37dd	-
16	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080073	164333
16	legs	fdab37dd	-
17	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079851	944
17	legs	fdab37dd	-
18	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079856	989
18	legs	fdab37dd	-
19	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079923	1056
19	legs	fdab37dd	-
20	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079917	163018
20	legs	fdab37dd	-
# exit-side 7420f415-abd5-014f-bc55-e6132477485f sent_delta=300561876 recv_delta=300490265 over the set
