# row	tp	sent_delta	recv_delta
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	833	10016601
1	legs	ac40965a	-
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	393	10016456
2	legs	ac40965a	-
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	383	10016389
3	legs	ac40965a	-
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	415	10016441
4	legs	ac40965a	-
5	ac40965a-bc99-01e4-a2c9-c26b76db013b	458	10016404
5	legs	ac40965a	-
6	ac40965a-bc99-01e4-a2c9-c26b76db013b	10016334	696
6	legs	ac40965a	-
7	ac40965a-bc99-01e4-a2c9-c26b76db013b	10017599	164381
7	legs	ac40965a	-
8	ac40965a-bc99-01e4-a2c9-c26b76db013b	10018257	2596
8	legs	ac40965a	-
9	ac40965a-bc99-01e4-a2c9-c26b76db013b	10019377	2507
9	legs	ac40965a	-
10	ac40965a-bc99-01e4-a2c9-c26b76db013b	10018001	2503
10	legs	ac40965a	-
11	ac40965a-bc99-01e4-a2c9-c26b76db013b	2226	50242588
11	legs	ac40965a	-
12	ac40965a-bc99-01e4-a2c9-c26b76db013b	950	50080130
12	legs	ac40965a	-
13	ac40965a-bc99-01e4-a2c9-c26b76db013b	2049	50243631
13	legs	ac40965a	-
14	ac40965a-bc99-01e4-a2c9-c26b76db013b	1438	50080219
14	legs	ac40965a	-
15	ac40965a-bc99-01e4-a2c9-c26b76db013b	1502	50254500
15	legs	ac40965a	-
16	ac40965a-bc99-01e4-a2c9-c26b76db013b	50079991	1214
16	legs	ac40965a	-
17	ac40965a-bc99-01e4-a2c9-c26b76db013b	50079846	927
17	legs	ac40965a	-
18	ac40965a-bc99-01e4-a2c9-c26b76db013b	50080598	166021
18	legs	ac40965a	-
19	ac40965a-bc99-01e4-a2c9-c26b76db013b	50080018	1154
19	legs	ac40965a	-
20	ac40965a-bc99-01e4-a2c9-c26b76db013b	50084246	3016
20	legs	ac40965a	-
# exit-side 3de424e0-edac-027d-bf49-8012ef60d061 sent_delta=300502125 recv_delta=300492049 over the set
