# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	857	10035463
1	legs	50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	645	10172291
2	legs	50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	529	10016525
3	legs	50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	440	10016461
4	legs	50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	475	10016513
5	legs	50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10016714	158060
6	legs	50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10017058	157465
7	legs	50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10016334	699
8	legs	50cdb857	-
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10016406	801
9	legs	50cdb857	-
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10016410	156712
10	legs	50cdb857	-
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	976	50080017
11	legs	50cdb857	-
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	892	50089274
12	legs	50cdb857	-
13	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1249	50239516
13	legs	50cdb857	-
14	50cdb857-a262-0ae5-bf5b-5c93c8025b69	3550	50851994
14	legs	50cdb857	-
15	50cdb857-a262-0ae5-bf5b-5c93c8025b69	2590	50375697
15	legs	50cdb857	-
16	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50088551	167967
16	legs	50cdb857	-
17	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50113139	161794
17	legs	50cdb857	-
18	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50310105	326342
18	legs	50cdb857	-
19	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50209022	326045
19	legs	50cdb857	-
20	50cdb857-a262-0ae5-bf5b-5c93c8025b69	50083116	165552
20	legs	50cdb857	-
# exit-side 38288b5a-2d6f-0fe1-b814-9aae4f68de85 sent_delta=301148379 recv_delta=300898062 over the set
