# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	687	1786311
1	b414796d-14fc-080e-9ce6-a7162e3e562b	1577	8856639
1	legs	49172:b414796d 49173:50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	8498	1696719
2	b414796d-14fc-080e-9ce6-a7162e3e562b	2782	8462509
2	legs	49172:b414796d 49173:50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	823	1669314
3	b414796d-14fc-080e-9ce6-a7162e3e562b	1564	8479207
3	legs	49172:b414796d 49173:50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	47	493
4	b414796d-14fc-080e-9ce6-a7162e3e562b	10050911	2536
4	legs	49172:b414796d 49173:50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	108	171413
5	b414796d-14fc-080e-9ce6-a7162e3e562b	10067409	359103
5	legs	49172:b414796d 49173:50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10050808	2501
6	legs	49172:b414796d 49173:50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	5452	4239501
7	b414796d-14fc-080e-9ce6-a7162e3e562b	6219	45951274
7	legs	49172:b414796d 49173:50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	11207	4406379
8	b414796d-14fc-080e-9ce6-a7162e3e562b	4945	45888011
8	legs	49172:b414796d 49173:50cdb857	-
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1400	8653358
9	b414796d-14fc-080e-9ce6-a7162e3e562b	5498	41780458
9	legs	49172:b414796d 49173:50cdb857	-
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	4829	5057
10	b414796d-14fc-080e-9ce6-a7162e3e562b	50112716	1490
10	legs	49172:b414796d 49173:50cdb857	-
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	82	109
11	b414796d-14fc-080e-9ce6-a7162e3e562b	50119821	3299
11	legs	49172:b414796d 49173:50cdb857	-
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	113	170549
12	b414796d-14fc-080e-9ce6-a7162e3e562b	50141021	364537
12	legs	49172:b414796d 49173:50cdb857	-
