# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	4206	7784337
1	95839ad0-b588-0b1d-8475-45fba6ae993c	0	3052260
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	1263074
1	legs	49171:fdab37dd,95839ad0,50cdb857	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	6214	8538802
2	95839ad0-b588-0b1d-8475-45fba6ae993c	0	2494436
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1	1444112
2	legs	49171:fdab37dd,95839ad0,50cdb857	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3220	6670431
3	95839ad0-b588-0b1d-8475-45fba6ae993c	34	32
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	9	6888945
3	legs	49171:fdab37dd,95839ad0,50cdb857	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2047	2872289
4	95839ad0-b588-0b1d-8475-45fba6ae993c	73	501482
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	72	12703746
4	legs	49171:fdab37dd,95839ad0,50cdb857	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1404	10537204
5	95839ad0-b588-0b1d-8475-45fba6ae993c	18	16
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	26	4221047
5	legs	49171:fdab37dd,95839ad0,50cdb857	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016723	163460
6	95839ad0-b588-0b1d-8475-45fba6ae993c	75	502465
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	138	164550
6	legs	49171:fdab37dd,95839ad0,50cdb857	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3318524	2747
7	95839ad0-b588-0b1d-8475-45fba6ae993c	3347735	0
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	3350159	1
7	legs	49171:fdab37dd,95839ad0,50cdb857	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3479048	3102
8	95839ad0-b588-0b1d-8475-45fba6ae993c	3405444	25
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	3132483	17
8	legs	49171:fdab37dd,95839ad0,50cdb857	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	6575967	1340
9	95839ad0-b588-0b1d-8475-45fba6ae993c	3506536	9
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	9	8
9	legs	49171:fdab37dd,95839ad0,50cdb857	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	6573803	164429
10	95839ad0-b588-0b1d-8475-45fba6ae993c	3640082	501869
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	72	163677
10	legs	49171:fdab37dd,95839ad0,50cdb857	-
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	9215	44852367
11	95839ad0-b588-0b1d-8475-45fba6ae993c	159	18026894
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	9	8
11	legs	49171:fdab37dd,95839ad0,50cdb857	-
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	13682	25197447
12	95839ad0-b588-0b1d-8475-45fba6ae993c	157	47964655
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	91	163695
12	legs	49171:fdab37dd,95839ad0,50cdb857	-
13	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	920	50101183
13	95839ad0-b588-0b1d-8475-45fba6ae993c	2	0
13	50cdb857-a262-0ae5-bf5b-5c93c8025b69	18	16
13	legs	49171:fdab37dd,95839ad0,50cdb857	-
14	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	977	50243765
14	95839ad0-b588-0b1d-8475-45fba6ae993c	82	503090
14	50cdb857-a262-0ae5-bf5b-5c93c8025b69	81	164010
14	legs	49171:fdab37dd,95839ad0,50cdb857	-
15	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2613	47241662
15	95839ad0-b588-0b1d-8475-45fba6ae993c	2	2901300
15	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10	133944
15	legs	49171:fdab37dd,95839ad0,50cdb857	-
16	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079977	1093
16	95839ad0-b588-0b1d-8475-45fba6ae993c	1	0
16	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1	0
16	legs	49171:fdab37dd,95839ad0,50cdb857	-
17	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079979	164889
17	95839ad0-b588-0b1d-8475-45fba6ae993c	72	503444
17	50cdb857-a262-0ae5-bf5b-5c93c8025b69	72	163840
17	legs	49171:fdab37dd,95839ad0,50cdb857	-
18	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37152803	5401
18	95839ad0-b588-0b1d-8475-45fba6ae993c	8988164	25
18	50cdb857-a262-0ae5-bf5b-5c93c8025b69	6465560	17
18	legs	49171:fdab37dd,95839ad0,50cdb857	-
19	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50243202	11941
19	95839ad0-b588-0b1d-8475-45fba6ae993c	9	8
19	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1707011	8
19	legs	49171:fdab37dd,95839ad0,50cdb857	-
20	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079992	165030
20	95839ad0-b588-0b1d-8475-45fba6ae993c	2	503614
20	50cdb857-a262-0ae5-bf5b-5c93c8025b69	2	159644
20	legs	49171:fdab37dd,95839ad0,50cdb857	-
# rg src_port before=49171 after=49171 constant
