# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	1043	4708150
1	b414796d-14fc-080e-9ce6-a7162e3e562b	598188	8107504
1	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	1858	877977
1	legs	49163:b414796d 49165:d33d56d2 49166:50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	505	1641908
2	b414796d-14fc-080e-9ce6-a7162e3e562b	848	8424786
2	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	15	65624
2	legs	49163:b414796d 49165:d33d56d2 49166:50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	500	1645531
3	b414796d-14fc-080e-9ce6-a7162e3e562b	710	8403087
3	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	26	32852
3	legs	49163:b414796d 49165:d33d56d2 49166:50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	574	1781592
4	b414796d-14fc-080e-9ce6-a7162e3e562b	79688	8817471
4	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	251	131447
4	legs	49163:b414796d 49165:d33d56d2 49166:50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	505	1645531
5	b414796d-14fc-080e-9ce6-a7162e3e562b	21060	8684458
5	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	0	0
5	legs	49163:b414796d 49165:d33d56d2 49166:50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
6	b414796d-14fc-080e-9ce6-a7162e3e562b	10033307	16381
6	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	36	98465
6	legs	49163:b414796d 49165:d33d56d2 49166:50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	69	69
7	b414796d-14fc-080e-9ce6-a7162e3e562b	10028764	7083
7	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	90	32889
7	legs	49163:b414796d 49165:d33d56d2 49166:50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	0	0
8	b414796d-14fc-080e-9ce6-a7162e3e562b	10021383	10375
