# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	22	10235571
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	8565	43930804
1	legs	49183:fdab37dd,95839ad0	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	86	21504885
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	12844	56788229
2	legs	49183:fdab37dd,95839ad0	-
3	95839ad0-b588-0b1d-8475-45fba6ae993c	77	5165304
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10427	47421556
3	legs	49183:fdab37dd,95839ad0	-
4	95839ad0-b588-0b1d-8475-45fba6ae993c	19422	159
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50060551	2776
4	legs	49183:fdab37dd,95839ad0	-
5	95839ad0-b588-0b1d-8475-45fba6ae993c	86	504269
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080000	164960
5	legs	49183:fdab37dd,95839ad0	-
6	95839ad0-b588-0b1d-8475-45fba6ae993c	22	21
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079961	2192
6	legs	49183:fdab37dd,95839ad0	-
# rg dst_ports before=49183 after=49183 constant
