# row	tp	sent_delta	recv_delta
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	14280	2230002
1	b414796d-14fc-080e-9ce6-a7162e3e562b	3788	8027228
1	legs	49158:b414796d 49159:50cdb857	-
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	2046	4236795
2	b414796d-14fc-080e-9ce6-a7162e3e562b	3233	5974704
2	legs	49158:b414796d 49159:50cdb857	-
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	3880	4282870
3	b414796d-14fc-080e-9ce6-a7162e3e562b	2782	5851665
3	legs	49158:b414796d 49159:50cdb857	-
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	23475	4820053
4	b414796d-14fc-080e-9ce6-a7162e3e562b	2567	5313791
4	legs	49158:b414796d 49159:50cdb857	-
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	23303	4852865
5	b414796d-14fc-080e-9ce6-a7162e3e562b	12182	5581083
5	legs	49158:b414796d 49159:50cdb857	-
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10055309	1542
6	b414796d-14fc-080e-9ce6-a7162e3e562b	35218	29558
6	legs	49158:b414796d 49159:50cdb857	-
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10035289	4265
7	b414796d-14fc-080e-9ce6-a7162e3e562b	177	4244
7	legs	49158:b414796d 49159:50cdb857	-
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10020312	3235
8	b414796d-14fc-080e-9ce6-a7162e3e562b	32	86
8	legs	49158:b414796d 49159:50cdb857	-
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	3886	3284
9	b414796d-14fc-080e-9ce6-a7162e3e562b	10058061	4398
9	legs	49158:b414796d 49159:50cdb857	-
10	50cdb857-a262-0ae5-bf5b-5c93c8025b69	10039442	145071
10	b414796d-14fc-080e-9ce6-a7162e3e562b	37670	3950
10	legs	49158:b414796d 49159:50cdb857	-
11	50cdb857-a262-0ae5-bf5b-5c93c8025b69	13478	22072315
11	b414796d-14fc-080e-9ce6-a7162e3e562b	57727	28266429
11	legs	49158:b414796d 49159:50cdb857	-
12	50cdb857-a262-0ae5-bf5b-5c93c8025b69	19083	11569841
12	b414796d-14fc-080e-9ce6-a7162e3e562b	131610	38621647
12	legs	49158:b414796d 49159:50cdb857	-
13	50cdb857-a262-0ae5-bf5b-5c93c8025b69	19565	9492961
13	b414796d-14fc-080e-9ce6-a7162e3e562b	15596	40757556
13	legs	49158:b414796d 49159:50cdb857	-
14	50cdb857-a262-0ae5-bf5b-5c93c8025b69	16501	6391148
14	b414796d-14fc-080e-9ce6-a7162e3e562b	63172	43808639
14	legs	49158:b414796d 49159:50cdb857	-
15	50cdb857-a262-0ae5-bf5b-5c93c8025b69	12773	9667839
15	b414796d-14fc-080e-9ce6-a7162e3e562b	22329	41090332
15	legs	49158:b414796d 49159:50cdb857	-
16	50cdb857-a262-0ae5-bf5b-5c93c8025b69	32188	127835
16	b414796d-14fc-080e-9ce6-a7162e3e562b	50251588	4790
16	legs	49158:b414796d 49159:50cdb857	-
17	50cdb857-a262-0ae5-bf5b-5c93c8025b69	16888	111400
17	b414796d-14fc-080e-9ce6-a7162e3e562b	50112726	1219
17	legs	49158:b414796d 49159:50cdb857	-
18	50cdb857-a262-0ae5-bf5b-5c93c8025b69	2443	170281
18	b414796d-14fc-080e-9ce6-a7162e3e562b	50132884	385520
18	legs	49158:b414796d 49159:50cdb857	-
19	50cdb857-a262-0ae5-bf5b-5c93c8025b69	7098	7405
19	b414796d-14fc-080e-9ce6-a7162e3e562b	50120014	8789
19	legs	49158:b414796d 49159:50cdb857	-
20	50cdb857-a262-0ae5-bf5b-5c93c8025b69	123	128
20	b414796d-14fc-080e-9ce6-a7162e3e562b	50160192	1306
20	legs	49158:b414796d 49159:50cdb857	-
