# row	tp	sent_delta	recv_delta
1	03f0e265-2a83-0173-b7bb-434db346af6f	134	134
1	062c57d2-0c3c-05ac-8df4-d322cd8da1aa	380	380
1	0d53f7b1-a4ed-07aa-b759-1e8d9b65a388	167	167
1	2dc58033-3d69-0899-a468-f522971bdd6d	1222	3168494
1	30f42c30-4c30-067a-ab12-3fda8d1e3c26	167	167
1	35766599-ea0c-0cb5-abfb-3836bc9badb1	199	199
1	54999ec3-58fa-008e-ae0d-1c4f66a6c837	163	199
1	5e54c3c1-a1f8-0d29-ab8c-622323915925	131	131
1	619865a5-f7d8-0543-bbb7-664ddfc2014e	158	158
1	696629b6-c362-0f0c-addf-1dbaacc9a0cd	150	158
1	6b367925-df44-00f2-954f-72e37851a0cb	300	308
1	94729aa0-2229-0e60-bfd2-a4eb264ac393	118	118
1	977b7c08-0d61-07e8-bf62-dda7f83ee199	167	167
1	a18cfda5-d5ac-0482-bd47-d10ced35c1d7	159	159
1	a7990e32-facb-0925-861b-292f7030ab00	191	191
1	a94550f5-5ffd-06af-a17b-d337af066557	167	167
1	b414796d-14fc-080e-9ce6-a7162e3e562b	896	4231180
1	bac92dd4-675b-0587-941c-740a8adf8311	159	159
1	bbed733f-4bfc-0f00-aaf7-640b4d9768f1	382	382
1	bd6baec7-62f1-07b1-b830-6d5c61f243f9	191	191
1	bf9b0de8-37e1-09ba-b743-0c529ae98372	191	191
1	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	230	146107
1	d652e2b5-ba67-013d-8d2b-552d71d08194	159	159
1	df4c1852-1fca-048d-af5f-0787758e0d63	236	236
1	e11b656f-7329-0650-b55a-289be7ac38c7	236	236
1	e5f24143-49cd-0bc6-b5d3-6087f8ac969e	191	191
1	e5faa6e0-11ed-0add-93c0-3aa6062247a4	191	191
1	eaddf8ac-591a-0570-861a-ea1f23b1c038	191	191
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1216	3168640
1	legs	49242:b414796d 49243:fdab37dd 49244:c2ee64dc 49245:bf9b0de8 49246:03f0e265 49248:bac92dd4 49249:e5f24143 49250:e5faa6e0 49251:bd6baec7 49252:2dc58033 49253:0d53f7b1 49254:e11b656f 49255:df4c1852 49256:eaddf8ac 49257:5e54c3c1 49258:a18cfda5 49259:d652e2b5 49261:a94550f5 49262:977b7c08 49263:94729aa0 49264:30f42c30 49265:062c57d2 49266:062c57d2 49268:6b367925 49269:35766599 49270:619865a5 49271:54999ec3 49272:6b367925 49274:bbed733f 49275:a7990e32 49276:696629b6 49277:bbed733f	-
2	03f0e265-2a83-0173-b7bb-434db346af6f	118	118
2	062c57d2-0c3c-05ac-8df4-d322cd8da1aa	268	268
2	0d53f7b1-a4ed-07aa-b759-1e8d9b65a388	150	150
2	2dc58033-3d69-0899-a468-f522971bdd6d	1208	3172324
2	30f42c30-4c30-067a-ab12-3fda8d1e3c26	150	150
2	35766599-ea0c-0cb5-abfb-3836bc9badb1	150	150
2	54999ec3-58fa-008e-ae0d-1c4f66a6c837	158	158
2	5e54c3c1-a1f8-0d29-ab8c-622323915925	126	126
2	619865a5-f7d8-0543-bbb7-664ddfc2014e	150	150
2	696629b6-c362-0f0c-addf-1dbaacc9a0cd	186	150
2	6b367925-df44-00f2-954f-72e37851a0cb	372	372
2	94729aa0-2229-0e60-bfd2-a4eb264ac393	167	167
2	977b7c08-0d61-07e8-bf62-dda7f83ee199	123	159
2	a18cfda5-d5ac-0482-bd47-d10ced35c1d7	126	126
2	a7990e32-facb-0925-861b-292f7030ab00	150	150
2	a94550f5-5ffd-06af-a17b-d337af066557	118	118
2	b414796d-14fc-080e-9ce6-a7162e3e562b	878	4233453
2	bac92dd4-675b-0587-941c-740a8adf8311	118	118
2	bbed733f-4bfc-0f00-aaf7-640b4d9768f1	300	300
2	bd6baec7-62f1-07b1-b830-6d5c61f243f9	118	118
2	bf9b0de8-37e1-09ba-b743-0c529ae98372	118	118
2	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	189	146423
2	d652e2b5-ba67-013d-8d2b-552d71d08194	118	118
2	df4c1852-1fca-048d-af5f-0787758e0d63	118	118
2	e11b656f-7329-0650-b55a-289be7ac38c7	118	118
2	e5f24143-49cd-0bc6-b5d3-6087f8ac969e	126	126
2	e5faa6e0-11ed-0add-93c0-3aa6062247a4	118	118
2	eaddf8ac-591a-0570-861a-ea1f23b1c038	154	118
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	905	3299739
2	legs	49242:b414796d 49243:fdab37dd 49244:c2ee64dc 49245:bf9b0de8 49246:03f0e265 49248:bac92dd4 49249:e5f24143 49250:e5faa6e0 49251:bd6baec7 49252:2dc58033 49253:0d53f7b1 49254:e11b656f 49255:df4c1852 49256:eaddf8ac 49257:5e54c3c1 49258:a18cfda5 49259:d652e2b5 49261:a94550f5 49262:977b7c08 49263:94729aa0 49264:30f42c30 49265:062c57d2 49266:062c57d2 49268:6b367925 49269:35766599 49270:619865a5 49271:54999ec3 49272:6b367925 49274:bbed733f 49275:a7990e32 49276:696629b6 49277:bbed733f	-
3	03f0e265-2a83-0173-b7bb-434db346af6f	118	118
3	062c57d2-0c3c-05ac-8df4-d322cd8da1aa	236	236
3	0d53f7b1-a4ed-07aa-b759-1e8d9b65a388	46	118
3	2dc58033-3d69-0899-a468-f522971bdd6d	756	2126924
3	30f42c30-4c30-067a-ab12-3fda8d1e3c26	41	41
3	35766599-ea0c-0cb5-abfb-3836bc9badb1	41	41
3	54999ec3-58fa-008e-ae0d-1c4f66a6c837	41	41
3	5e54c3c1-a1f8-0d29-ab8c-622323915925	73	73
3	619865a5-f7d8-0543-bbb7-664ddfc2014e	41	41
3	696629b6-c362-0f0c-addf-1dbaacc9a0cd	41	41
3	6b367925-df44-00f2-954f-72e37851a0cb	90	90
3	94729aa0-2229-0e60-bfd2-a4eb264ac393	73	73
3	977b7c08-0d61-07e8-bf62-dda7f83ee199	73	73
3	a18cfda5-d5ac-0482-bd47-d10ced35c1d7	77	41
3	a7990e32-facb-0925-861b-292f7030ab00	77	77
3	a94550f5-5ffd-06af-a17b-d337af066557	114	114
3	b414796d-14fc-080e-9ce6-a7162e3e562b	1441	4752963
3	bac92dd4-675b-0587-941c-740a8adf8311	90	90
3	bbed733f-4bfc-0f00-aaf7-640b4d9768f1	172	172
3	bd6baec7-62f1-07b1-b830-6d5c61f243f9	90	90
3	bf9b0de8-37e1-09ba-b743-0c529ae98372	90	90
3	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	90	90
3	d652e2b5-ba67-013d-8d2b-552d71d08194	122	122
3	df4c1852-1fca-048d-af5f-0787758e0d63	130	130
3	e11b656f-7329-0650-b55a-289be7ac38c7	90	90
3	e5f24143-49cd-0bc6-b5d3-6087f8ac969e	90	90
3	e5faa6e0-11ed-0add-93c0-3aa6062247a4	54	90
3	eaddf8ac-591a-0570-861a-ea1f23b1c038	54	54
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1059	3168253
3	legs	49242:b414796d 49243:fdab37dd 49244:c2ee64dc 49245:bf9b0de8 49246:03f0e265 49248:bac92dd4 49249:e5f24143 49250:e5faa6e0 49251:bd6baec7 49252:2dc58033 49253:0d53f7b1 49254:e11b656f 49255:df4c1852 49256:eaddf8ac 49257:5e54c3c1 49258:a18cfda5 49259:d652e2b5 49261:a94550f5 49262:977b7c08 49263:94729aa0 49264:30f42c30 49265:062c57d2 49266:062c57d2 49268:6b367925 49269:35766599 49270:619865a5 49271:54999ec3 49272:6b367925 49274:bbed733f 49275:a7990e32 49276:696629b6 49277:bbed733f	-
4	03f0e265-2a83-0173-b7bb-434db346af6f	41	41
4	062c57d2-0c3c-05ac-8df4-d322cd8da1aa	114	114
4	0d53f7b1-a4ed-07aa-b759-1e8d9b65a388	41	41
4	2dc58033-3d69-0899-a468-f522971bdd6d	1101	3190242
4	30f42c30-4c30-067a-ab12-3fda8d1e3c26	77	41
4	35766599-ea0c-0cb5-abfb-3836bc9badb1	85	85
4	54999ec3-58fa-008e-ae0d-1c4f66a6c837	82	82
4	5e54c3c1-a1f8-0d29-ab8c-622323915925	82	82
4	619865a5-f7d8-0543-bbb7-664ddfc2014e	82	82
4	696629b6-c362-0f0c-addf-1dbaacc9a0cd	82	82
4	6b367925-df44-00f2-954f-72e37851a0cb	196	196
4	94729aa0-2229-0e60-bfd2-a4eb264ac393	82	82
4	977b7c08-0d61-07e8-bf62-dda7f83ee199	90	90
4	a18cfda5-d5ac-0482-bd47-d10ced35c1d7	82	82
4	a7990e32-facb-0925-861b-292f7030ab00	82	82
4	a94550f5-5ffd-06af-a17b-d337af066557	82	82
4	b414796d-14fc-080e-9ce6-a7162e3e562b	768	3685886
4	bac92dd4-675b-0587-941c-740a8adf8311	82	82
4	bbed733f-4bfc-0f00-aaf7-640b4d9768f1	92	164
4	bd6baec7-62f1-07b1-b830-6d5c61f243f9	83	83
4	bf9b0de8-37e1-09ba-b743-0c529ae98372	78	78
4	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	41	41
4	d652e2b5-ba67-013d-8d2b-552d71d08194	41	41
4	df4c1852-1fca-048d-af5f-0787758e0d63	41	41
4	e11b656f-7329-0650-b55a-289be7ac38c7	41	41
4	e5f24143-49cd-0bc6-b5d3-6087f8ac969e	78	78
4	e5faa6e0-11ed-0add-93c0-3aa6062247a4	78	78
4	eaddf8ac-591a-0570-861a-ea1f23b1c038	41	41
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1061	3168368
4	legs	49242:b414796d 49243:fdab37dd 49244:c2ee64dc 49245:bf9b0de8 49246:03f0e265 49248:bac92dd4 49249:e5f24143 49250:e5faa6e0 49251:bd6baec7 49252:2dc58033 49253:0d53f7b1 49254:e11b656f 49255:df4c1852 49256:eaddf8ac 49257:5e54c3c1 49258:a18cfda5 49259:d652e2b5 49261:a94550f5 49262:977b7c08 49263:94729aa0 49264:30f42c30 49265:062c57d2 49266:062c57d2 49268:6b367925 49269:35766599 49270:619865a5 49271:54999ec3 49272:6b367925 49274:bbed733f 49275:a7990e32 49276:696629b6 49277:bbed733f	-
5	03f0e265-2a83-0173-b7bb-434db346af6f	77	77
5	062c57d2-0c3c-05ac-8df4-d322cd8da1aa	164	164
5	0d53f7b1-a4ed-07aa-b759-1e8d9b65a388	119	119
5	2dc58033-3d69-0899-a468-f522971bdd6d	1159	3168321
5	30f42c30-4c30-067a-ab12-3fda8d1e3c26	119	119
5	35766599-ea0c-0cb5-abfb-3836bc9badb1	82	82
5	54999ec3-58fa-008e-ae0d-1c4f66a6c837	82	82
5	5e54c3c1-a1f8-0d29-ab8c-622323915925	119	119
5	619865a5-f7d8-0543-bbb7-664ddfc2014e	82	82
5	696629b6-c362-0f0c-addf-1dbaacc9a0cd	82	82
5	6b367925-df44-00f2-954f-72e37851a0cb	164	164
5	94729aa0-2229-0e60-bfd2-a4eb264ac393	127	127
5	977b7c08-0d61-07e8-bf62-dda7f83ee199	119	119
5	a18cfda5-d5ac-0482-bd47-d10ced35c1d7	46	82
5	a7990e32-facb-0925-861b-292f7030ab00	46	46
5	a94550f5-5ffd-06af-a17b-d337af066557	78	78
5	b414796d-14fc-080e-9ce6-a7162e3e562b	746	3685869
5	bac92dd4-675b-0587-941c-740a8adf8311	41	41
5	bbed733f-4bfc-0f00-aaf7-640b4d9768f1	82	82
5	bd6baec7-62f1-07b1-b830-6d5c61f243f9	41	41
5	bf9b0de8-37e1-09ba-b743-0c529ae98372	49	49
5	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	41	41
5	d652e2b5-ba67-013d-8d2b-552d71d08194	86	86
5	df4c1852-1fca-048d-af5f-0787758e0d63	41	41
5	e11b656f-7329-0650-b55a-289be7ac38c7	49	49
5	e5f24143-49cd-0bc6-b5d3-6087f8ac969e	41	41
5	e5faa6e0-11ed-0add-93c0-3aa6062247a4	49	49
5	eaddf8ac-591a-0570-861a-ea1f23b1c038	113	41
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1202	3194388
5	legs	49242:b414796d 49243:fdab37dd 49244:c2ee64dc 49245:bf9b0de8 49246:03f0e265 49248:bac92dd4 49249:e5f24143 49250:e5faa6e0 49251:bd6baec7 49252:2dc58033 49253:0d53f7b1 49254:e11b656f 49255:df4c1852 49256:eaddf8ac 49257:5e54c3c1 49258:a18cfda5 49259:d652e2b5 49261:a94550f5 49262:977b7c08 49263:94729aa0 49264:30f42c30 49265:062c57d2 49266:062c57d2 49268:6b367925 49269:35766599 49270:619865a5 49271:54999ec3 49272:6b367925 49274:bbed733f 49275:a7990e32 49276:696629b6 49277:bbed733f	-
6	03f0e265-2a83-0173-b7bb-434db346af6f	191	191
6	062c57d2-0c3c-05ac-8df4-d322cd8da1aa	363	363
6	0d53f7b1-a4ed-07aa-b759-1e8d9b65a388	159	159
6	2dc58033-3d69-0899-a468-f522971bdd6d	2860112	1509
6	30f42c30-4c30-067a-ab12-3fda8d1e3c26	167	167
6	35766599-ea0c-0cb5-abfb-3836bc9badb1	159	159
6	54999ec3-58fa-008e-ae0d-1c4f66a6c837	159	159
6	5e54c3c1-a1f8-0d29-ab8c-622323915925	159	159
6	619865a5-f7d8-0543-bbb7-664ddfc2014e	167	167
6	696629b6-c362-0f0c-addf-1dbaacc9a0cd	167	167
6	6b367925-df44-00f2-954f-72e37851a0cb	246	318
6	94729aa0-2229-0e60-bfd2-a4eb264ac393	123	123
6	977b7c08-0d61-07e8-bf62-dda7f83ee199	118	118
6	a18cfda5-d5ac-0482-bd47-d10ced35c1d7	150	150
6	a7990e32-facb-0925-861b-292f7030ab00	126	126
6	a94550f5-5ffd-06af-a17b-d337af066557	118	118
6	b414796d-14fc-080e-9ce6-a7162e3e562b	4290127	2581
6	bac92dd4-675b-0587-941c-740a8adf8311	158	158
6	bbed733f-4bfc-0f00-aaf7-640b4d9768f1	244	244
6	bd6baec7-62f1-07b1-b830-6d5c61f243f9	158	158
6	bf9b0de8-37e1-09ba-b743-0c529ae98372	150	150
6	c2ee64dc-2e0e-098e-b60d-27bc36a5d24d	150	150
6	d652e2b5-ba67-013d-8d2b-552d71d08194	118	118
6	df4c1852-1fca-048d-af5f-0787758e0d63	150	134
6	e11b656f-7329-0650-b55a-289be7ac38c7	150	150
6	e5f24143-49cd-0bc6-b5d3-6087f8ac969e	186	150
6	e5faa6e0-11ed-0add-93c0-3aa6062247a4	191	191
6	eaddf8ac-591a-0570-861a-ea1f23b1c038	191	191
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2859960	1295
6	legs	49242:b414796d 49243:fdab37dd 49244:c2ee64dc 49245:bf9b0de8 49246:03f0e265 49248:bac92dd4 49249:e5f24143 49250:e5faa6e0 49251:bd6baec7 49252:2dc58033 49253:0d53f7b1 49254:e11b656f 49255:df4c1852 49256:eaddf8ac 49257:5e54c3c1 49258:a18cfda5 49259:d652e2b5 49261:a94550f5 49262:977b7c08 49263:94729aa0 49264:30f42c30 49265:062c57d2 49266:062c57d2 49268:6b367925 49269:35766599 49270:619865a5 49271:54999ec3 49272:6b367925 49274:bbed733f 49275:a7990e32 49276:696629b6 49277:bbed733f	-
7	03f0e265-2a83-0173-b7bb-434db346af6f	41	41
7	062c57d2-0c3c-05ac-8df4-d322cd8da1aa	87	82
7	0d53f7b1-a4ed-07aa-b759-1e8d9b65a388	73	73
7	2dc58033-3d69-0899-a468-f522971bdd6d	2860041	1428
7	30f42c30-4c30-067a-ab12-3fda8d1e3c26	73	73
7	35766599-ea0c-0cb5-abfb-3836bc9badb1	41	41
7	54999ec3-58fa-008e-ae0d-1c4f66a6c837	41	41
