# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5195	13761209
1	95839ad0-b588-0b1d-8475-45fba6ae993c	570	37575751
1	legs	49186:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	7454	12462192
2	95839ad0-b588-0b1d-8475-45fba6ae993c	684	38243142
2	legs	49186:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5612	14003495
3	95839ad0-b588-0b1d-8475-45fba6ae993c	626	36995940
3	legs	49186:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	13970	26020088
4	95839ad0-b588-0b1d-8475-45fba6ae993c	666	25068261
4	legs	49186:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	3938	10387093
5	95839ad0-b588-0b1d-8475-45fba6ae993c	655	40119777
5	legs	49186:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	25653	4106
6	95839ad0-b588-0b1d-8475-45fba6ae993c	50058879	262
6	legs	49186:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	8704409	4991
7	95839ad0-b588-0b1d-8475-45fba6ae993c	45870546	184
7	legs	49186:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	4219132	9284
8	95839ad0-b588-0b1d-8475-45fba6ae993c	46065422	102
8	legs	49186:fdab37dd,95839ad0	-
# rg src_port before=49186 after=49186 constant
