# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1501	5052554
1	95839ad0-b588-0b1d-8475-45fba6ae993c	114	5488886
1	legs	49168:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1397	5127854
2	95839ad0-b588-0b1d-8475-45fba6ae993c	0	5347971
2	legs	49168:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016778	203
3	95839ad0-b588-0b1d-8475-45fba6ae993c	1	427
3	legs	49168:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10006456	1275
4	95839ad0-b588-0b1d-8475-45fba6ae993c	108253	46
4	legs	49168:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	7494478	1342
5	95839ad0-b588-0b1d-8475-45fba6ae993c	5198995	397349
5	legs	49168:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	6334	43917655
6	95839ad0-b588-0b1d-8475-45fba6ae993c	333	7540502
6	legs	49168:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	6936	35420953
7	95839ad0-b588-0b1d-8475-45fba6ae993c	17	17284422
7	legs	49168:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	37286331	158602
8	95839ad0-b588-0b1d-8475-45fba6ae993c	18160443	477595
8	legs	49168:fdab37dd,95839ad0	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	45848755	6765
9	95839ad0-b588-0b1d-8475-45fba6ae993c	4690455	18
9	legs	49168:fdab37dd,95839ad0	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	49210	2935
10	95839ad0-b588-0b1d-8475-45fba6ae993c	50063457	1
10	legs	49168:fdab37dd,95839ad0	-
# rg src_port before=49168 after=49168 constant
