# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1856	12737888
1	95839ad0-b588-0b1d-8475-45fba6ae993c	204	4255947
1	legs	49216:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1206	7292238
2	95839ad0-b588-0b1d-8475-45fba6ae993c	245	2724155
2	legs	49216:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	981	5093177
3	95839ad0-b588-0b1d-8475-45fba6ae993c	38	4988858
3	legs	49216:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1260	5171841
4	95839ad0-b588-0b1d-8475-45fba6ae993c	33	5008701
4	legs	49216:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1446	6273962
5	95839ad0-b588-0b1d-8475-45fba6ae993c	109	5490551
5	legs	49216:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016360	250
6	95839ad0-b588-0b1d-8475-45fba6ae993c	38	464
6	legs	49216:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016523	557
7	95839ad0-b588-0b1d-8475-45fba6ae993c	37	114
7	legs	49216:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016347	602
8	95839ad0-b588-0b1d-8475-45fba6ae993c	0	64
8	legs	49216:fdab37dd,95839ad0	-
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5755	32988625
9	95839ad0-b588-0b1d-8475-45fba6ae993c	123	19356124
9	legs	49216:fdab37dd,95839ad0	-
10	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	4962	39446152
10	95839ad0-b588-0b1d-8475-45fba6ae993c	139	10633945
10	legs	49216:fdab37dd,95839ad0	-
11	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5227	37411406
11	95839ad0-b588-0b1d-8475-45fba6ae993c	38	17394670
11	legs	49216:fdab37dd,95839ad0	-
12	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	4906	22667401
12	95839ad0-b588-0b1d-8475-45fba6ae993c	86	36266226
12	legs	49216:fdab37dd,95839ad0	-
13	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	7847	26335206
13	95839ad0-b588-0b1d-8475-45fba6ae993c	39	25057675
13	legs	49216:fdab37dd,95839ad0	-
14	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080171	151742
14	95839ad0-b588-0b1d-8475-45fba6ae993c	194	445934
14	legs	49216:fdab37dd,95839ad0	-
15	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50082379	843
15	95839ad0-b588-0b1d-8475-45fba6ae993c	115	295
15	legs	49216:fdab37dd,95839ad0	-
16	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50079971	151753
16	95839ad0-b588-0b1d-8475-45fba6ae993c	162	446086
16	legs	49216:fdab37dd,95839ad0	-
# rg src_port before=49216 after=49216 constant
