# row	tp	sent_delta	recv_delta
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	539	10016409
1	legs	ac40965a	-
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	373	10016372
2	legs	ac40965a	-
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	373	10016577
3	legs	ac40965a	-
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	10016797	639
4	legs	ac40965a	-
5	ac40965a-bc99-01e4-a2c9-c26b76db013b	10016797	594
5	legs	ac40965a	-
6	ac40965a-bc99-01e4-a2c9-c26b76db013b	10016760	567
6	legs	ac40965a	-
7	ac40965a-bc99-01e4-a2c9-c26b76db013b	1092	50258365
7	legs	ac40965a	-
8	ac40965a-bc99-01e4-a2c9-c26b76db013b	817	50080079
8	legs	ac40965a	-
9	ac40965a-bc99-01e4-a2c9-c26b76db013b	741	50080122
9	legs	ac40965a	-
10	ac40965a-bc99-01e4-a2c9-c26b76db013b	50082514	179412
10	legs	ac40965a	-
11	ac40965a-bc99-01e4-a2c9-c26b76db013b	50079858	887
11	legs	ac40965a	-
12	ac40965a-bc99-01e4-a2c9-c26b76db013b	50080002	949
12	legs	ac40965a	-
# exit-side 3de424e0-edac-027d-bf49-8012ef60d061 sent_delta=180294738 recv_delta=180296797 over the set
