# row	tp	sent_delta	recv_delta
1	bd7698ba-38c3-06c5-8add-fffc3872e75b	462	10029933
2	bd7698ba-38c3-06c5-8add-fffc3872e75b	516	10030179
3	bd7698ba-38c3-06c5-8add-fffc3872e75b	570	10030233
4	bd7698ba-38c3-06c5-8add-fffc3872e75b	10030953	1002
5	bd7698ba-38c3-06c5-8add-fffc3872e75b	10030077	894
6	bd7698ba-38c3-06c5-8add-fffc3872e75b	10030853	902
7	bd7698ba-38c3-06c5-8add-fffc3872e75b	2322	50148697
8	bd7698ba-38c3-06c5-8add-fffc3872e75b	2762	50149156
9	bd7698ba-38c3-06c5-8add-fffc3872e75b	1944	50148991
10	bd7698ba-38c3-06c5-8add-fffc3872e75b	50152738	1797
11	bd7698ba-38c3-06c5-8add-fffc3872e75b	50147467	1380
12	bd7698ba-38c3-06c5-8add-fffc3872e75b	50147271	1280
