# row	tp	sent_delta	recv_delta
1	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	476	4319
1	50cdb857-a262-0ae5-bf5b-5c93c8025b69	288	169038
1	ac40965a-bc99-01e4-a2c9-c26b76db013b	256	174580
1	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	207	175
1	f1012467-de9d-09a9-8b49-62a43945c24b	4284	78767578
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	7054	10568022
1	legs	49187:fdab37dd,f1012467 49188:ac40965a,2c4ae7a5 49189:fdab37dd 49190:ac40965a 49191:d33d56d2 49192:f1012467 49193:2c4ae7a5 49194:50cdb857	-
2	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	139	107
2	50cdb857-a262-0ae5-bf5b-5c93c8025b69	148	143
2	ac40965a-bc99-01e4-a2c9-c26b76db013b	116	148
2	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	20	165
2	f1012467-de9d-09a9-8b49-62a43945c24b	3942	44364177
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	4802	5727204
2	legs	49187:fdab37dd,f1012467 49188:ac40965a,2c4ae7a5 49189:fdab37dd 49190:ac40965a 49191:d33d56d2 49192:f1012467 49193:2c4ae7a5 49194:50cdb857	-
3	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	322	194408
3	50cdb857-a262-0ae5-bf5b-5c93c8025b69	241	168663
3	ac40965a-bc99-01e4-a2c9-c26b76db013b	248	174534
3	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	106	106
3	f1012467-de9d-09a9-8b49-62a43945c24b	4051	45729314
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2635	12764979
3	legs	49187:fdab37dd,f1012467 49188:ac40965a,2c4ae7a5 49189:fdab37dd 49190:ac40965a 49191:d33d56d2 49192:f1012467 49193:2c4ae7a5 49194:50cdb857	-
4	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	273	209
4	50cdb857-a262-0ae5-bf5b-5c93c8025b69	185	212
4	ac40965a-bc99-01e4-a2c9-c26b76db013b	163	227
4	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	148	148
4	f1012467-de9d-09a9-8b49-62a43945c24b	46189800	338426
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	6643313	154708
4	legs	49187:fdab37dd,f1012467 49188:ac40965a,2c4ae7a5 49189:fdab37dd 49190:ac40965a 49191:d33d56d2 49192:f1012467 49193:2c4ae7a5 49194:50cdb857	-
5	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	76	76
5	50cdb857-a262-0ae5-bf5b-5c93c8025b69	37	37
5	ac40965a-bc99-01e4-a2c9-c26b76db013b	74	42
5	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	148	138
5	f1012467-de9d-09a9-8b49-62a43945c24b	49560592	6789
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	8339091	1302
5	legs	49187:fdab37dd,f1012467 49188:ac40965a,2c4ae7a5 49189:fdab37dd 49190:ac40965a 49191:d33d56d2 49192:f1012467 49193:2c4ae7a5 49194:50cdb857	-
6	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	203	171
6	50cdb857-a262-0ae5-bf5b-5c93c8025b69	180	175
6	ac40965a-bc99-01e4-a2c9-c26b76db013b	148	180
6	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	106	106
6	f1012467-de9d-09a9-8b49-62a43945c24b	47893952	6450
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10408866	1984
6	legs	49187:fdab37dd,f1012467 49188:ac40965a,2c4ae7a5 49189:fdab37dd 49190:ac40965a 49191:d33d56d2 49192:f1012467 49193:2c4ae7a5 49194:50cdb857	-
7	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	346	346
7	50cdb857-a262-0ae5-bf5b-5c93c8025b69	282	11409
7	ac40965a-bc99-01e4-a2c9-c26b76db013b	240	240
7	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	188	279
7	f1012467-de9d-09a9-8b49-62a43945c24b	7625	100282092
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10198	22221922
7	legs	49187:fdab37dd,f1012467 49188:ac40965a,2c4ae7a5 49189:fdab37dd 49190:ac40965a 49191:d33d56d2 49192:f1012467 49193:2c4ae7a5 49194:50cdb857	-
8	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	523	196840
8	50cdb857-a262-0ae5-bf5b-5c93c8025b69	485	170260
8	ac40965a-bc99-01e4-a2c9-c26b76db013b	313	175707
8	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	217	249
8	f1012467-de9d-09a9-8b49-62a43945c24b	8439	135462667
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10871	13104328
8	legs	49187:fdab37dd,f1012467 49188:ac40965a,2c4ae7a5 49189:fdab37dd 49190:ac40965a 49191:d33d56d2 49192:f1012467 49193:2c4ae7a5 49194:50cdb857	-
9	2c4ae7a5-de55-0e09-bd14-7febf7d9f972	389	196378
9	50cdb857-a262-0ae5-bf5b-5c93c8025b69	304	170077
9	ac40965a-bc99-01e4-a2c9-c26b76db013b	282	175897
9	d33d56d2-8d9a-039e-a757-e6b6f4e58f6f	188	188
9	f1012467-de9d-09a9-8b49-62a43945c24b	7726	88272755
9	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	5785	16062109
9	legs	49187:fdab37dd,f1012467 49188:ac40965a,2c4ae7a5 49189:fdab37dd 49190:ac40965a 49191:d33d56d2 49192:f1012467 49193:2c4ae7a5 49194:50cdb857	-
# rg dst_ports before=49187,49188 after=49187,49192 CHANGED
