# row	tp	sent_delta	recv_delta
1	f1012467-de9d-09a9-8b49-62a43945c24b	835	10049266
1	legs	f1012467	-
2	f1012467-de9d-09a9-8b49-62a43945c24b	669	10028079
2	legs	f1012467	-
3	f1012467-de9d-09a9-8b49-62a43945c24b	708	10047049
3	legs	f1012467	-
4	f1012467-de9d-09a9-8b49-62a43945c24b	710	10464299
4	legs	f1012467	-
5	f1012467-de9d-09a9-8b49-62a43945c24b	460	10028042
5	legs	f1012467	-
6	f1012467-de9d-09a9-8b49-62a43945c24b	10016371	698
6	legs	f1012467	-
7	f1012467-de9d-09a9-8b49-62a43945c24b	10016302	614
7	legs	f1012467	-
8	f1012467-de9d-09a9-8b49-62a43945c24b	10016302	609
8	legs	f1012467	-
9	f1012467-de9d-09a9-8b49-62a43945c24b	10016334	646
9	legs	f1012467	-
10	f1012467-de9d-09a9-8b49-62a43945c24b	10016310	617
10	legs	f1012467	-
11	f1012467-de9d-09a9-8b49-62a43945c24b	1201	50560875
11	legs	f1012467	-
12	f1012467-de9d-09a9-8b49-62a43945c24b	892	50080052
12	legs	f1012467	-
13	f1012467-de9d-09a9-8b49-62a43945c24b	964	50080163
13	legs	f1012467	-
14	f1012467-de9d-09a9-8b49-62a43945c24b	1420	50538271
14	legs	f1012467	-
15	f1012467-de9d-09a9-8b49-62a43945c24b	1372	50080094
15	legs	f1012467	-
16	f1012467-de9d-09a9-8b49-62a43945c24b	50079922	448135
16	legs	f1012467	-
17	f1012467-de9d-09a9-8b49-62a43945c24b	50079920	1048
17	legs	f1012467	-
18	f1012467-de9d-09a9-8b49-62a43945c24b	50079846	949
18	legs	f1012467	-
19	f1012467-de9d-09a9-8b49-62a43945c24b	50081156	994
19	legs	f1012467	-
20	f1012467-de9d-09a9-8b49-62a43945c24b	50082426	448456
20	legs	f1012467	-
# exit-side 57c570d9-d718-01f6-a458-7cd9b5f8f1dc sent_delta=300626466 recv_delta=300494064 over the set
