# row	tp	sent_delta	recv_delta
1	95839ad0-b588-0b1d-8475-45fba6ae993c	1733	4977212
1	f1012467-de9d-09a9-8b49-62a43945c24b	0	5698237
1	legs	49227:95839ad0,f1012467	-
2	95839ad0-b588-0b1d-8475-45fba6ae993c	1142	4634989
2	f1012467-de9d-09a9-8b49-62a43945c24b	8	5383890
2	legs	49227:95839ad0,f1012467	-
3	95839ad0-b588-0b1d-8475-45fba6ae993c	781	8021903
3	f1012467-de9d-09a9-8b49-62a43945c24b	1	1997087
3	legs	49227:95839ad0,f1012467	-
4	95839ad0-b588-0b1d-8475-45fba6ae993c	831	8771363
4	f1012467-de9d-09a9-8b49-62a43945c24b	0	1247562
4	legs	49227:95839ad0,f1012467	-
5	95839ad0-b588-0b1d-8475-45fba6ae993c	829	7261313
5	f1012467-de9d-09a9-8b49-62a43945c24b	0	2888792
5	legs	49227:95839ad0,f1012467	-
6	95839ad0-b588-0b1d-8475-45fba6ae993c	7816975	587867
6	f1012467-de9d-09a9-8b49-62a43945c24b	2485193	588899
6	legs	49227:95839ad0,f1012467	-
7	95839ad0-b588-0b1d-8475-45fba6ae993c	9622720	2499
7	f1012467-de9d-09a9-8b49-62a43945c24b	581297	89
7	legs	49227:95839ad0,f1012467	-
8	95839ad0-b588-0b1d-8475-45fba6ae993c	9912492	2658
8	f1012467-de9d-09a9-8b49-62a43945c24b	431261	86
8	legs	49227:95839ad0,f1012467	-
9	95839ad0-b588-0b1d-8475-45fba6ae993c	4832	42442832
9	f1012467-de9d-09a9-8b49-62a43945c24b	80	8834453
9	legs	49227:95839ad0,f1012467	-
10	95839ad0-b588-0b1d-8475-45fba6ae993c	6133	38909430
10	f1012467-de9d-09a9-8b49-62a43945c24b	1	11692919
10	legs	49227:95839ad0,f1012467	-
11	95839ad0-b588-0b1d-8475-45fba6ae993c	?	?
11	f1012467-de9d-09a9-8b49-62a43945c24b	146	525121
11	legs	49227:f1012467	-
12	95839ad0-b588-0b1d-8475-45fba6ae993c	0	442
12	f1012467-de9d-09a9-8b49-62a43945c24b	261	9
12	legs	49227:f1012467	-
13	95839ad0-b588-0b1d-8475-45fba6ae993c	16	484
13	f1012467-de9d-09a9-8b49-62a43945c24b	225	597478
13	legs	49227:f1012467	-
14	95839ad0-b588-0b1d-8475-45fba6ae993c	0	0
14	f1012467-de9d-09a9-8b49-62a43945c24b	50125187	598473
14	legs	49227:f1012467	-
15	95839ad0-b588-0b1d-8475-45fba6ae993c	8	8
15	f1012467-de9d-09a9-8b49-62a43945c24b	50095011	1069
15	legs	49227:f1012467	-
16	95839ad0-b588-0b1d-8475-45fba6ae993c	0	0
16	f1012467-de9d-09a9-8b49-62a43945c24b	50092092	1065
16	legs	49227:f1012467	-
# rg src_port before=49227 after=49227 constant
