# row	tp	sent_delta	recv_delta
1	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1393	7784683
1	95839ad0-b588-0b1d-8475-45fba6ae993c	168	2231892
1	legs	49332:fdab37dd,95839ad0	-
2	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1106	7480217
2	95839ad0-b588-0b1d-8475-45fba6ae993c	377	3167443
2	legs	49332:fdab37dd,95839ad0	-
3	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	10016770	570
3	95839ad0-b588-0b1d-8475-45fba6ae993c	38	102
3	legs	49332:fdab37dd,95839ad0	-
4	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	2014080	1053
4	95839ad0-b588-0b1d-8475-45fba6ae993c	8002311	0
4	legs	49332:fdab37dd,95839ad0	-
5	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	14343	37384205
5	95839ad0-b588-0b1d-8475-45fba6ae993c	670	33588972
5	legs	49332:fdab37dd,95839ad0	-
6	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	1079	50162810
6	95839ad0-b588-0b1d-8475-45fba6ae993c	145	143
6	legs	49332:fdab37dd,95839ad0	-
7	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080771	162181
7	95839ad0-b588-0b1d-8475-45fba6ae993c	336	467398
7	legs	49332:fdab37dd,95839ad0	-
8	fdab37dd-c35e-05bc-9e51-cd6b024e3eec	50080329	1073
8	95839ad0-b588-0b1d-8475-45fba6ae993c	75	74
8	legs	49332:fdab37dd,95839ad0	-
# rg src_port before=49332 after=49332 constant
